respondent_id,submitted_at,city,age,gender,channel,nps,sat_overall,ease_of_use,cs_response_time,feature_importance,open_feedback
f5dd8f96-73fe-41b5-aee0-f2e9edde82f4,2025-08-02 06:53:02,Columbus,73,Man,Mobile App,9,4,4,4,UI;Integrations,magna commodo elit ut elit veniam labore ut et dolor sed ipsum ullamco ea
e4483155-5b4e-4653-a295-43512862275c,2025-06-19 04:30:42,Cincinnati,43,Man,Mobile App,8,4,4,5,Integrations;Support;Price,labore sit ipsum labore ut incididunt do ut incididunt laboris enim adipiscing adipiscing nostrud
9acf29e6-483d-4102-9c8e-51124edc3df8,2025-06-21 11:40:40,Cincinnati,70,Woman,Web,7,3,4,5,Price,nostrud dolore ipsum ut amet exercitation enim nostrud consectetur aliqua dolore dolor dolor ea
5107dfd3-33e5-4478-8008-dcf4adaefe14,2025-07-06 05:15:01,Columbus,37,Man,Mobile App,2,3,2,5,Support,commodo exercitation adipiscing labore commodo dolor adipiscing do quis ipsum enim ut veniam tempor
12ed6ffc-df61-462c-994d-49506ff0c0b7,2025-06-08 17:02:33,Cincinnati,25,Woman,In-person,5,1,4,3,Support,amet tempor consectetur nisi et minim minim ut do minim ut enim ad ut
30b53d28-e3e4-4900-91e5-92eb4fcf0adb,2025-08-18 18:13:34,Dayton,71,Man,Mobile App,8,3,5,2,Support;Integrations;Price,do eiusmod ad et ea ipsum commodo sit enim aliquip sed ut et magna
bf2c9b3d-8895-4dff-a909-dfbfd65162c5,2025-07-14 08:20:05,Columbus,55,Woman,Phone,1,1,2,7,Speed;Support,do veniam ipsum sed tempor amet minim do et consequat nostrud eiusmod ut ipsum
afdccb66-9b2c-46f1-af27-a80923dc96d8,2025-06-03 11:58:43,Cleveland,52,Woman,Web,9,5,1,2,Security;Quality,laboris magna aliquip tempor ex dolor ut sit nostrud nostrud consectetur nisi adipiscing ea
78ae5cda-c6d3-4b96-9508-c97eb08f77f2,2025-08-04 18:54:04,Columbus,53,Woman,Mobile App,8,5,4,3,Integrations;UI;Speed,ut dolore dolore amet sed exercitation tempor commodo minim commodo aliqua aliquip ipsum amet
7c269d13-f912-4ef1-afc7-df026f8488d2,2025-09-03 00:10:43,Cincinnati,57,Woman,In-person,0,3,3,3,Quality;UI,aliqua ex ea veniam ut ex quis sit exercitation eiusmod aliquip enim ad ut
c6199856-6755-4fd9-8dd3-06ddecdde68f,2025-06-05 19:01:13,Columbus,68,Woman,Web,6,2,2,6,Support;Quality;UI,aliqua elit lorem minim veniam minim veniam exercitation nisi consequat dolore commodo lorem adipiscing
cf25eb7e-e0fb-4089-a81c-334fe984aa90,2025-09-09 01:16:57,Cincinnati,71,Woman,Web,10,5,4,4,Price;Security,ipsum tempor consectetur dolor minim laboris labore nisi laboris do ullamco dolor sed sit
50cfe05c-9d63-4d22-b4d3-440d9e19ee1a,2025-08-01 08:21:53,Cincinnati,37,Man,Web,10,5,3,3,Quality;Security,nostrud ea enim incididunt consequat amet aliquip ut incididunt do exercitation ut ea aliqua
caae1685-27ec-408a-ae94-60dc7e027045,2025-08-22 08:08:24,Cincinnati,36,Prefer not to say,Web,10,1,3,4,Quality;Security;Speed,nisi do dolor lorem ex quis eiusmod aliquip amet do ipsum do lorem ut
eb56a906-07fd-42d8-ab88-e085ccc568cc,2025-08-10 14:44:11,Cincinnati,82,Woman,Mobile App,9,5,4,5,Integrations;Support,ad sit eiusmod ipsum ut sit ex sit minim quis ex minim ut do
a5599217-e411-4843-9717-5faebc193d52,2025-06-05 04:51:36,Dayton,62,Man,Web,4,4,2,7,Quality;Security,adipiscing aliqua consequat aliqua incididunt nisi ut commodo quis tempor nisi nostrud ut commodo
a44c8caf-6299-48e0-9745-ac1a14f6795f,2025-07-08 03:01:18,Cincinnati,66,Woman,Mobile App,6,2,4,6,Price;Support;UI,ut ad ex minim et minim consequat sed dolor ut ea minim do quis
6b1ac2de-8389-49b1-9787-84708edf441e,2025-08-19 11:34:22,Columbus,46,Woman,In-person,4,3,5,6,Price;Quality,aliquip incididunt eiusmod do do enim amet incididunt ipsum enim sit elit minim elit
a1d2b002-6d60-4d2d-9820-23a8b8289562,2025-07-15 12:29:42,Dayton,83,Woman,Mobile App,9,2,5,5,Support;Speed,tempor adipiscing consectetur aliquip amet do tempor labore eiusmod aliqua et dolor consequat aliqua
ccb0c598-0f19-4046-a36e-27e3f343c13e,2025-08-22 10:57:23,Cincinnati,69,Man,In-person,8,4,4,5,Integrations,ut elit magna consectetur ut commodo do labore ea consectetur magna ad ullamco quis
f51200c2-3a36-433a-9760-2f5a77e18bea,2025-06-24 17:04:11,Cincinnati,37,Man,Mobile App,5,5,3,5,Security;UI,eiusmod lorem amet nostrud elit commodo elit laboris et ad ex amet consectetur ut
bb564299-77b2-4444-ad7d-1b903dd4e611,2025-06-29 22:50:12,Dayton,65,Man,In-person,7,2,3,4,UI,sed sed nostrud adipiscing eiusmod eiusmod dolore enim labore exercitation eiusmod consequat quis aliquip
0d866329-d1e2-4381-9a9f-c3a7c081961b,2025-08-15 05:42:29,Cincinnati,39,Woman,Web,7,5,2,3,Speed,ullamco tempor magna ea ut consectetur do ea ut minim quis eiusmod dolor consectetur
ace2955b-c915-4745-a3f7-8cf1d3a85fbf,2025-06-28 18:59:44,Cleveland,75,Woman,Web,9,5,5,5,Price;Integrations;Security,elit nostrud quis consectetur sit dolore quis ut aliqua dolore ipsum nostrud aliquip sed
f1575178-aead-4d62-8210-dda90c1d5237,2025-06-09 14:15:01,Cincinnati,37,Man,Mobile App,8,5,4,4,Security,ut ea labore ipsum sed dolor ea do elit nisi aliquip consectetur dolore magna
cbe939f3-3400-43b9-960a-32f0fde0494b,2025-09-12 16:02:24,Cincinnati,60,Woman,Web,9,2,4,4,Quality;Security;Integrations,dolor minim quis ut ut exercitation nisi nisi commodo ad dolor ut ex commodo
253eae2b-c080-42f2-a671-2ed015221ed3,2025-08-23 02:51:30,Cincinnati,53,Woman,Web,6,3,2,3,Integrations;Speed,et nisi commodo magna exercitation ullamco adipiscing nisi minim lorem sed nisi ea adipiscing
84f6d817-dc67-42be-95af-4a95a80ce814,2025-08-03 14:44:19,Cleveland,79,Man,Mobile App,8,3,5,5,Speed,elit ad aliquip et dolor ut sit tempor lorem sit aliqua dolore nostrud aliqua
7c813394-e1e5-410e-bd80-c2b4e1602c59,2025-08-05 06:47:11,Dayton,23,Man,Mobile App,4,3,2,2,UI;Price,ut adipiscing ad exercitation sed aliquip laboris veniam eiusmod commodo ut ut sit consequat
70e24394-5b6b-46c7-9d6a-6f21e63384fc,2025-06-26 15:57:15,Cincinnati,36,Man,In-person,1,5,2,2,Integrations,ut ex nisi quis sit do dolor elit labore enim elit ad adipiscing ex
43eec6f0-35d6-4f77-85e5-762babfb031c,2025-08-11 15:38:39,Cincinnati,46,Woman,Mobile App,4,5,5,5,Speed;Security;Integrations,ad enim elit eiusmod ea do incididunt exercitation elit et consequat nisi adipiscing ut
1f5e1f30-7d90-41f3-92fc-f7d5f27e114f,2025-06-20 13:41:37,Cincinnati,68,Man,Web,7,2,3,5,Speed;UI,ullamco exercitation ut labore lorem ipsum ipsum commodo amet lorem nostrud sed dolore ut
034d7385-9326-4b21-9fa0-68038e0d1a10,2025-06-08 14:44:27,Columbus,41,Woman,Web,3,4,3,5,Support;Quality;Price,ipsum et labore veniam labore adipiscing dolore dolor minim quis elit sit labore ullamco
2ac033c4-3341-4a7b-a75a-c4f2a30e7d62,2025-09-07 20:57:05,Louisville,40,Man,Mobile App,3,4,4,6,Integrations;UI;Security,aliqua ex ex commodo aliquip tempor lorem veniam ut ipsum veniam ut exercitation quis
03befb84-2fd1-4d02-a6fd-beaeb6126383,2025-06-22 20:23:48,Dayton,80,Man,Mobile App,4,3,1,2,Security;Speed;UI,ipsum tempor sit elit ullamco dolor aliquip enim laboris sed ut aliquip aliquip ex
641ae2f2-2905-403f-a06a-7f12c79f7494,2025-08-26 12:00:14,Cincinnati,26,Woman,Phone,8,1,4,4,Quality;UI;Speed,lorem lorem ipsum dolore elit laboris incididunt quis minim labore laboris dolore ex amet
1d27bdcf-8bdd-4c1e-b883-e3e2f1056921,2025-07-13 05:25:44,Cincinnati,36,Man,Web,5,4,4,2,Price;Quality,magna sed lorem exercitation veniam amet dolore et lorem ex consectetur tempor minim ipsum
926cb9e8-c504-4ce8-a06c-ad32330359d8,2025-09-03 13:10:56,Cleveland,52,Man,Web,1,3,3,4,UI,incididunt sit ex consectetur minim aliquip minim aliqua nostrud elit minim veniam veniam incididunt
d0b1f63f-bfaf-46f4-877f-e330c143b915,2025-07-06 07:02:08,Cincinnati,40,Woman,In-person,3,1,2,3,Speed,ea dolore amet minim quis sed ut ipsum aliqua enim ullamco dolor sed sed
c7881ab0-602c-4050-ac4e-5a1b1165e099,2025-06-29 10:56:18,Dayton,62,Woman,Mobile App,6,1,5,6,Price,lorem incididunt ut ut ut veniam veniam labore dolore dolor ut laboris aliqua lorem
641be7d5-2b0c-437a-8b69-9919b1733c4c,2025-08-13 09:52:05,Dayton,67,Woman,Phone,9,3,2,4,Quality,dolor ex dolor veniam ut aliquip ipsum dolore elit elit ipsum ullamco quis ullamco
a59df989-b3fe-43d4-9fae-48fb5fac26ec,2025-07-26 09:22:41,Cleveland,53,Man,Web,1,4,5,5,Price;Quality;Security,quis lorem nostrud enim nisi incididunt ea quis quis ullamco lorem tempor commodo ipsum
2cb20c4d-af91-4ea8-91ae-44b90db9b677,2025-08-22 20:30:45,Cincinnati,36,Man,Mobile App,8,4,1,6,UI;Speed,incididunt ad elit tempor aliquip consequat ut amet laboris ullamco amet dolor adipiscing lorem
8a91dadd-891b-4565-834a-6b9bcab7c128,2025-06-26 11:07:34,Columbus,79,Man,Mobile App,9,5,5,2,UI,quis amet ut commodo enim laboris amet consectetur minim dolor lorem aliquip ut aliqua
1ab9a35d-afa5-4503-96de-6c5d01609579,2025-06-10 16:02:27,Cincinnati,31,Woman,Phone,6,3,5,6,Speed,ut exercitation laboris tempor ipsum ut elit dolore sed incididunt labore ea enim minim
7d15b0ea-f90d-4d86-9083-cc8ef4aa728f,2025-07-24 13:32:05,Cincinnati,30,Man,In-person,3,4,5,1,Support;Security;Price,tempor ut minim dolore nostrud ut adipiscing ea do ad ea tempor ut aliqua
72a39450-3ec9-4a46-b6a4-475111d738d8,2025-06-26 08:00:37,Cincinnati,55,Woman,Web,9,2,2,6,Support;Speed;Integrations,dolore dolor consectetur enim tempor quis ut aliquip exercitation aliqua aliqua commodo ipsum dolore
b7f5a9b6-d576-4754-b8a2-46d08ab79639,2025-06-02 13:49:38,Cincinnati,26,Man,Mobile App,9,2,5,5,Quality,laboris aliquip amet magna ex commodo enim veniam labore do ut do ut enim
474d120a-59f9-4814-861b-4729e1d384a8,2025-06-21 04:55:36,Cincinnati,37,Woman,Web,10,2,3,4,Integrations;Security;Support,ea ipsum labore sit dolore ipsum consequat sed incididunt enim magna nisi aliquip minim
60cb29d3-ef68-494d-b517-da89f52a3267,2025-06-26 20:13:06,Cincinnati,65,Woman,Mobile App,9,3,3,3,Integrations;Security,ex nisi ut commodo ut magna commodo amet ipsum veniam elit laboris veniam adipiscing
0a4d0cd0-2d56-4f7e-b10a-97c11435d512,2025-09-11 01:31:18,Columbus,62,Woman,Web,2,3,5,2,Integrations;Security;Price,nostrud sit enim ut tempor aliqua aliquip sit ullamco lorem ipsum ut laboris ipsum
a7e04cfd-79e9-4ad8-bd41-613854efaf4f,2025-07-12 04:36:23,Dayton,46,Non-binary,Web,5,5,3,1,Quality,et tempor commodo tempor veniam amet laboris nisi ad sit consectetur consequat veniam minim
0218571b-9257-48b6-8238-130001ae81aa,2025-08-12 10:30:28,Columbus,22,Man,Web,8,3,5,4,Integrations;Quality;UI,elit sit exercitation ea ullamco ea ad veniam dolore ad ullamco adipiscing incididunt et
b5ca5aca-250a-4e90-88db-9367627b73c9,2025-06-02 02:22:31,Cincinnati,37,Woman,In-person,7,4,3,4,Security;Price,ut ut laboris do ullamco incididunt minim ut ut dolore commodo enim sed ipsum
7fab276c-554f-4e59-8e59-b41cacf2dab4,2025-06-30 21:49:33,Cincinnati,35,Man,Web,8,4,2,6,Quality;UI;Support,ut dolore sed consequat do nostrud nostrud incididunt adipiscing amet commodo laboris eiusmod ullamco
8441044c-459a-4480-bf99-0e5938887d45,2025-06-22 17:22:35,Cincinnati,19,Man,Mobile App,7,3,2,3,Support;Security;Speed,ad dolore quis et elit incididunt do sed ut ad ad dolor ea tempor
49e06acf-8361-4893-a6b9-c3787386ad9a,2025-08-26 19:58:25,Louisville,22,Man,Web,7,3,3,3,Quality,labore ullamco consectetur ad commodo ut ad exercitation minim ad aliqua incididunt consequat amet
6ae1ce09-fccf-4d27-b81f-d34495f6149e,2025-08-24 02:07:53,Cincinnati,65,Man,Web,5,3,4,4,Integrations,laboris elit aliquip consequat aliqua aliquip ex commodo elit ut consectetur lorem ex ut
5eba711b-ccf6-421e-a692-d35e98b25010,2025-06-30 17:22:09,Louisville,56,Woman,In-person,9,3,4,4,Speed,ad nisi laboris sit ullamco aliqua adipiscing ad magna ex ut quis ut eiusmod
ddad26d7-2d9c-430d-bb3b-0714650d620b,2025-06-10 18:17:28,Cleveland,31,Man,Mobile App,7,2,4,6,UI,ut minim aliqua ex elit nostrud sed minim aliqua ex elit sed do ut
c5cfffaf-e36e-4944-b177-d8c316b9902b,2025-08-16 02:02:43,Cincinnati,71,Woman,Web,6,2,4,4,Integrations;Speed,incididunt et ipsum aliqua aliquip ut sit enim exercitation elit aliqua ut consectetur et
b764d503-1757-4579-b385-37ab5b8e6705,2025-07-10 16:44:04,Louisville,63,Woman,Mobile App,8,4,4,5,Security;Speed;Price,dolor do eiusmod ut exercitation lorem consectetur magna ipsum sed ullamco aliqua ut incididunt
f8e0e539-a7e5-4aa2-a2de-dd189c13a232,2025-08-17 12:27:37,Columbus,20,Woman,Mobile App,4,3,5,4,Support;UI,ea aliquip laboris nisi magna ut enim incididunt ullamco elit ut dolore amet et
8e641de1-09bc-4d23-b441-8e6ceda2e7f1,2025-08-30 22:15:02,Columbus,34,Woman,Web,0,4,4,4,Integrations;Price,magna nostrud consectetur ullamco veniam amet consequat lorem dolore aliqua lorem exercitation incididunt consequat
4afa68c0-5882-4a20-b0d9-dc829a519498,2025-07-04 07:03:49,Cincinnati,47,Man,In-person,7,5,2,1,Speed,magna dolore ut amet tempor lorem et dolore do nisi incididunt lorem ut sit
1b52fc19-b8e0-44a8-b425-1f1a417b1306,2025-06-08 20:52:53,Cincinnati,31,Man,Mobile App,4,3,5,4,Integrations,sed amet aliquip elit magna consequat sed elit ut tempor nisi aliqua consectetur ex
4472c116-7dbb-4022-872e-a0dd9bd8a784,2025-06-27 05:40:16,Louisville,25,Man,In-person,2,4,4,5,Quality,consequat et labore consectetur do magna sit dolor amet labore ut ad elit magna
bb731c5f-dafd-4091-b1e4-67c7a2da4edf,2025-09-06 04:30:21,Louisville,52,Man,Mobile App,8,4,2,7,Price,ad ea nostrud aliquip consequat exercitation ut labore elit aliquip consectetur exercitation lorem labore
d44baa2b-fe8f-4ed3-938e-d95c9986617a,2025-08-06 02:00:39,Cincinnati,81,Man,Phone,6,3,3,5,Security;UI,ut enim elit ex aliquip nisi nostrud enim minim enim dolore dolore consequat minim
92af5918-9bb5-4bf9-a8da-2f4372d92d64,2025-07-30 19:48:48,Cincinnati,70,Woman,Phone,4,3,2,5,Support;UI;Speed,ad magna consequat incididunt veniam ut laboris consequat adipiscing sed elit quis aliquip lorem
0a6eae25-2696-4643-9457-e84f3ca209db,2025-06-11 12:14:36,Dayton,39,Woman,Mobile App,8,3,3,4,Support,veniam minim sit laboris dolor quis ut veniam lorem quis consectetur tempor do ut
394925ff-e9d3-42de-834a-aba8b0b427f4,2025-08-25 01:15:30,Cincinnati,18,Man,Web,9,4,5,1,Support,lorem nisi elit ex amet veniam veniam veniam ea dolore elit ad exercitation ut
d6670b36-fa12-494d-ac28-5449b4675ad6,2025-06-06 11:47:02,Louisville,74,Man,Web,10,2,5,5,Integrations;UI;Quality,ad commodo aliquip sit ut consectetur commodo ea consectetur minim ipsum lorem consequat ullamco
236a78e7-97b5-4cf9-bc7d-d6d4476a2d3a,2025-08-14 20:53:25,Cincinnati,79,Man,Web,8,4,3,2,Price;Security,ut do ut nostrud ut tempor quis minim nostrud dolore ut adipiscing ullamco veniam
a5501297-4b63-46fc-b21c-8ff8b6306d94,2025-08-24 10:49:57,Cincinnati,49,Woman,Mobile App,8,3,2,3,Integrations;UI,do magna elit aliqua ad veniam dolor lorem incididunt exercitation incididunt amet quis quis
1b3c71c9-1021-468c-8b9a-b3c84f8453c9,2025-07-22 01:00:30,Columbus,60,Woman,Mobile App,3,4,4,3,Price,commodo exercitation do et ipsum do quis dolore nisi aliquip sit ut veniam incididunt
bcc2160a-efe4-4b36-a6c1-e49ba817c9a2,2025-07-27 04:32:11,Columbus,65,Woman,Web,3,3,1,6,Support;Security;Integrations,aliquip sit enim exercitation dolor sed sed aliqua amet dolore tempor aliqua labore exercitation
e5fb0e0d-cd55-490a-a407-c0637fe608dd,2025-07-30 13:43:33,Louisville,84,Woman,Phone,6,5,5,3,Security,eiusmod nostrud adipiscing enim enim ut ullamco ullamco commodo lorem adipiscing consequat ut dolore
b0612fe3-c283-4c1f-bc4b-31d9e96d8ba8,2025-09-06 18:44:49,Cincinnati,79,Man,Phone,7,1,4,5,Price;Support,et ut nisi quis nostrud tempor incididunt ad adipiscing sit ut do nisi ut
36d75585-cb8c-460c-b48c-49532f7f9e5c,2025-08-27 20:34:37,Cincinnati,48,Woman,Phone,4,4,3,7,Integrations,incididunt tempor exercitation nisi ut ex do et do aliqua aliqua dolor ut minim
79098356-a165-4922-b7e0-b72d229bd481,2025-06-09 04:09:47,Columbus,26,Woman,Web,8,3,2,5,Security,magna elit ut sed ullamco enim ullamco ut aliqua adipiscing nostrud quis aliqua commodo
194e53bf-076b-4160-b908-019ec7f23720,2025-07-31 18:26:59,Cincinnati,84,Man,Mobile App,5,2,3,7,Security;Speed,dolor laboris do nisi ea et elit eiusmod ut exercitation nisi aliquip minim consequat
9a81a257-3046-41b0-84aa-f4c32b937bd4,2025-06-16 09:42:25,Cincinnati,70,Woman,Mobile App,8,4,3,7,Support,laboris amet ea consectetur veniam nostrud eiusmod ad ea exercitation commodo amet ad sit
13fd4d14-a596-48ff-a72f-2f0b551ddca6,2025-08-11 14:41:08,Cleveland,61,Man,Web,4,3,4,3,Price;Support;Quality,consequat minim ut exercitation aliquip et magna commodo labore dolor elit aliqua ea aliqua
64de6ca5-d5a3-47bb-82d6-9b383c772aba,2025-07-25 02:40:01,Columbus,73,Man,Web,10,3,5,4,Support,aliqua elit dolor sit aliquip et laboris ipsum ut sed dolore incididunt quis amet
6bee6cac-946e-4524-bd95-a43046f9f471,2025-07-11 15:29:08,Columbus,68,Man,Mobile App,5,1,2,7,Quality,ex ut dolor ad ea nostrud elit labore lorem laboris ut laboris exercitation ex
f645d17d-522f-43d4-abcb-287654d019c2,2025-08-26 17:34:14,Cincinnati,81,Woman,Web,7,4,3,2,UI;Price,veniam consectetur nisi enim nisi ad tempor laboris amet ea lorem incididunt minim ea
89732d09-6e86-4d49-b1f8-9586d81090f0,2025-07-14 13:39:39,Cincinnati,38,Woman,Web,0,4,2,5,Price;Speed,lorem lorem adipiscing consectetur aliquip ut et nisi aliquip dolor ex consequat ullamco adipiscing
8ab6a3d2-cc1b-42df-8be5-0cead6b9b315,2025-06-10 09:06:39,Cincinnati,23,Woman,Web,7,3,4,6,Quality;Price,aliqua et labore incididunt commodo dolor aliqua amet veniam aliqua ut commodo lorem do
138e83da-b1f5-4b20-b265-8bf6fef1fbd8,2025-08-02 15:38:38,Columbus,78,Man,In-person,8,3,4,2,Support;UI;Quality,sed ea ad ea adipiscing ut ipsum eiusmod dolor sit magna ullamco adipiscing exercitation
ce989f72-dc97-4f78-bb8a-607c1cef0bf1,2025-08-16 17:46:51,Cincinnati,40,Man,Web,1,5,3,5,Quality;Support,nostrud ipsum consectetur minim lorem veniam et dolore do eiusmod veniam ut lorem veniam
83d13ffc-46ff-4e5a-acfa-cd04ef34eb1b,2025-09-12 16:37:51,Cincinnati,52,Woman,In-person,7,5,1,3,Speed;Support,labore veniam aliqua exercitation aliquip eiusmod ut ut nisi consequat elit magna do ad
3d3266ed-25ff-4291-a79f-43865934aa26,2025-06-23 23:56:39,Cincinnati,29,Woman,Mobile App,3,2,5,2,Speed;Price,eiusmod dolore sit et veniam ea sed adipiscing laboris ex dolore ad dolore nisi
db42105e-2a51-4989-90d9-2044b5d4f710,2025-07-14 04:50:21,Cincinnati,79,Woman,Mobile App,7,3,3,4,Support;UI;Speed,quis elit consequat enim ullamco exercitation aliqua dolore ea adipiscing elit eiusmod ullamco consequat
b6a0431b-b74e-402c-9458-6cdc348204f4,2025-06-27 21:37:35,Cincinnati,73,Man,Mobile App,5,3,4,1,Price;Support,ut ut elit dolor do ad elit do ut nisi minim veniam labore dolor
05b20fcc-34dd-4fa4-abd5-44b34ea1c9f3,2025-06-12 20:42:45,Cincinnati,77,Man,In-person,4,4,4,4,Quality,ex dolore sed aliquip ut et lorem ea magna elit ad nisi eiusmod ullamco
94be56c2-75bc-49ff-a5e4-3d4ba195dc46,2025-06-01 11:16:53,Cleveland,73,Man,Web,8,4,4,6,Security;Integrations;Speed,nisi ea commodo amet tempor consequat nisi dolor et ad eiusmod magna ut ut
3a596d37-529d-40f3-bc52-96cb87de30d9,2025-08-10 03:03:11,Dayton,73,Woman,Mobile App,10,3,2,6,Price,ex consectetur elit enim dolor ea quis elit tempor ad ad dolore ea consectetur
99a0a8c9-7736-4b20-aa7c-2d36ce20fa49,2025-06-24 17:44:51,Dayton,65,Woman,In-person,10,5,1,7,Security;Integrations;Quality,exercitation dolor consectetur labore tempor aliquip exercitation et ut ad ut ea enim eiusmod
c73dc4c0-2c02-4849-a732-67f349638da0,2025-08-20 12:30:20,Dayton,33,Non-binary,Web,5,2,2,2,Support;Price;Security,labore elit magna aliquip dolor eiusmod aliquip ut labore nostrud sed ad ad nostrud
f5dd9544-c42e-493b-b7b9-51b507040b4b,2025-06-01 03:18:14,Cincinnati,35,Man,Web,2,5,3,6,Price;Security;UI,eiusmod exercitation nostrud ullamco sed labore amet amet dolor sed sit amet commodo sed
37fbcb97-e698-4294-bdb6-304688a1c65b,2025-08-27 08:22:42,Dayton,20,Woman,Phone,10,2,4,4,Quality,ipsum lorem nostrud ea ut aliquip ipsum elit aliquip ea quis incididunt consequat ullamco
2b8b51c6-81df-49c4-bc6e-a0f45a381b5b,2025-07-19 10:24:33,Columbus,57,Woman,Mobile App,1,2,5,7,Support;Security;Price,sit eiusmod adipiscing consectetur veniam laboris consequat ex ex ut nisi ad aliqua minim
857709a4-284a-4738-a3c8-fd4a962083a9,2025-06-30 07:39:02,Cincinnati,78,Man,Web,1,2,5,2,Quality,sed ex veniam dolore aliquip incididunt do do ut do enim enim ut dolore
7df3f114-22b6-4abc-9b68-1d8cc4ef17cb,2025-07-23 22:16:28,Columbus,51,Man,Mobile App,5,2,5,1,Speed,et minim veniam sit nostrud ullamco enim minim ut consequat ullamco amet sed minim
29ddff1c-9c3a-4a12-b1f1-3a80847e22c1,2025-07-11 16:52:57,Columbus,45,Woman,Mobile App,5,3,3,4,UI,incididunt ut et commodo magna laboris eiusmod ea ipsum ullamco nisi ut elit tempor
de748fe9-553f-44e3-906e-3a96c04446b6,2025-07-08 17:51:05,Cincinnati,75,Man,Mobile App,8,3,5,5,UI,consectetur consequat sit adipiscing dolor ipsum commodo minim sed ad commodo ullamco nostrud aliqua
